2 3 
60 60 
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   2.00000000
  0.00000000   0.00000000  59.00000000
  0.00000000   0.00000000 110.00000000
  0.00000000   0.00000000 136.00000000
  0.00000000   0.00000000 163.00000000
  0.00000000   0.00000000 189.00000000
  0.00000000   0.00000000 216.00000000
  0.00000000   0.00000000 242.00000000
  0.00000000   0.00000000 242.00000000
  0.00000000   0.00000000 216.00000000
  0.00000000   0.00000000 189.00000000
  0.00000000   0.00000000 163.00000000
  0.00000000   0.00000000 136.00000000
  0.00000000   0.00000000 110.00000000
  0.00000000   0.00000000  59.00000000
  0.00000000   0.00000000   2.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000  12.00000000
  0.00000000   0.00000000  82.00000000
  0.00000000   0.00000000 159.00000000
  0.00000000   0.00000000 235.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 235.00000000
  0.00000000   0.00000000 159.00000000
  0.00000000   0.00000000  82.00000000
  0.00000000   0.00000000  12.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000  55.00000000
  0.00000000   0.00000000 179.00000000
  0.00000000   0.00000000 248.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 248.00000000
  0.00000000   0.00000000 179.00000000
  0.00000000   0.00000000  55.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000   0.00000000
  0.00000000   0.00000000  36.00000000
  0.00000000   0.00000000 170.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
  0.00000000   0.00000000 255.00000000
